229	15:59:02.385	00:00:00.229	10	651,6019	487,0275	0,599629	0,5218111	642,3291	3,592187	0	664,531	476,274	0,3106902	0,5245216	641,1426	3,687165	0	0	658	482	  					2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		658	482	229338	6688236193
249	15:59:02.405	00:00:00.249	11	636,4534	452,3718	0,5994529	0,5221877	642,3291	3,649827	0	670,2257	518,1637	0,31052	0,5248298	641,1426	3,654626	0	0	653	485						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		653	485	249320	6688256175
269	15:59:02.425	00:00:00.269	12	635,7474	444,4003	0,5991827	0,5222415	643,0632	3,596381	0	674,1913	533,0519	0,3101845	0,5250629	640,0179	3,628823	0	0	655	489						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		655	489	269338	6688276193
289	15:59:02.445	00:00:00.289	13	643,8868	486,0412	0,5988587	0,5217888	643,0632	3,634946	0	660,2314	486,0157	0,3099723	0,5246689	640,0179	3,554754	0	0	652	486						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		652	486	289185	6688296040
309	15:59:02.465	00:00:00.309	14	651,6024	457,9668	0,5987234	0,5215777	643,0632	3,609811	0	670,3069	508,3723	0,3098436	0,5244815	640,0179	3,546472	0	0	661	483						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		661	483	309084	6688315939
329	15:59:02.485	00:00:00.329	15	671,6291	481,5823	0,5985581	0,5212134	643,0632	3,606903	0	645,0671	484,8826	0,3095416	0,5242175	640,0179	3,561713	0	0	658	483						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		658	483	329084	6688335939
349	15:59:02.505	00:00:00.348	16	662,67	490,2062	0,5983038	0,5208999	643,0632	3,580331	0	679,2383	510,7593	0,3093779	0,5238495	640,0179	3,524892	0	0	671	500						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		671	500	348937	6688355792
369	15:59:02.525	00:00:00.368	17	670,2839	479,0888	0,5984541	0,5198647	644,7841	3,578755	0	675,2417	498,6779	0,3099984	0,5230138	642,3193	3,534296	0	0	673	489						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	662	483	389	0	Content		673	489	368913	6688375768
389	15:59:02.545	00:00:00.388	18	579,4703	346,3933	0,5983583	0,5187635	644,7841	3,617153	0	602,9615	335,9726	0,3106148	0,5218152	642,3193	3,593465	0	1	591	341						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		591	341	388801	6688395656
409	15:59:02.565	00:00:00.408	19	593,713	271,2639	0,5981564	0,518141	644,7841	3,56871	0	580,9269	252,8759	0,3107102	0,5215758	642,3193	3,611614	0	1	587	262						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		587	262	408814	6688415669
429	15:59:02.585	00:00:00.428	20	584,1965	265,7617	0,5980924	0,5183285	644,7841	3,51609	0	583,8676	283,1334	0,310634	0,5216833	642,3193	3,515133	0	1	584	274						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		584	274	428686	6688435541
449	15:59:02.605	00:00:00.448	21	585,1432	263,3622	0,5980296	0,5186808	644,7841	3,581087	0	592,0373	232,7802	0,3102445	0,5221691	642,3193	3,645371	0	1	589	248						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		589	248	448595	6688455450
469	15:59:02.625	00:00:00.468	22	592,9747	261,0771	0,5979142	0,5187466	644,9373	3,568491	0	596,0762	231,549	0,3100544	0,5224326	644,0087	3,633666	0	1	595	246						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		595	246	468552	6688475407
489	15:59:02.645	00:00:00.488	23	579,8448	281,8146	0,5979323	0,5187438	644,9373	3,632304	0	586,4446	273,6013	0,3099722	0,5225151	644,0087	3,509577	0	1	583	278						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	587	262	120	0	Content		583	278	488568	6688495423
508	15:59:02.664	00:00:00.508	24	557,7637	271,4841	0,5981286	0,5181984	644,9373	3,482317	0	563,6823	210,4752	0,3103287	0,5218126	644,0087	3,555096	0	2	561	241						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	448	181	439	0	Content		561	241	508445	6688515300
528	15:59:02.684	00:00:00.528	25	468,2378	191,4395	0,5993778	0,5174632	644,9373	3,49707	0	467,4181	205,5691	0,3118995	0,5208633	644,0087	3,558719	0	2	468	199						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	448	181	439	0	Content		468	199	528291	6688535146
548	15:59:02.704	00:00:00.548	26	434,9829	193,4795	0,5996311	0,5170522	644,9373	3,546747	0	441,1628	193,3367	0,3121743	0,5206711	644,0087	3,447368	0	2	438	193						2013-12-10_Eingabe_Ausgabe_Eyetracking_Zeit_v1_Bild_.jpg	0	1280	1024	0	0	448	181	439	0	Content		438	193	548321	6688555176
